image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
test_stg2/image_08966.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_01484.jpg,0.039261713624,0.393968820572,0.00839072000235,0.00777777796611,0.0238396041095,0.0171160679311,0.0194817241281,0.493408054113
test_stg2/image_02815.jpg,0.496497243643,0.00777777796611,0.00777777796611,0.00777777796611,0.296138763428,0.155660822988,0.00777777796611,0.0417289845645
test_stg2/image_02931.jpg,0.60062533617,0.207265287638,0.00777777796611,0.00860937964171,0.0392114818096,0.077101111412,0.019261598587,0.0449361093342
test_stg2/image_01418.jpg,0.509829521179,0.0224685519934,0.00777777796611,0.00777777796611,0.0346767269075,0.0919467508793,0.0218511149287,0.311773985624
test_stg2/image_07322.jpg,0.682977259159,0.0327912680805,0.00777777796611,0.00777777796611,0.172734051943,0.00777777796611,0.00777777796611,0.103105381131
test_stg2/image_02748.jpg,0.0905393287539,0.0265226196498,0.00777777796611,0.00777777796611,0.0366986244917,0.0159272383898,0.0916883945465,0.73145866394
test_stg2/image_04462.jpg,0.00777777796611,0.0504788160324,0.00877217110246,0.00777777796611,0.00777777796611,0.0188714303076,0.0214216634631,0.891550660133
test_stg2/image_05184.jpg,0.17134128511,0.00777777796611,0.0103337913752,0.00777777796611,0.593822598457,0.00777777796611,0.0122844418511,0.200920581818
test_stg2/image_01607.jpg,0.053481195122,0.0241920705885,0.0242759399116,0.00777777796611,0.856486976147,0.0104415519163,0.00777777796611,0.0265179406852
test_stg2/image_08930.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_07276.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_06418.jpg,0.110276676714,0.235488772392,0.0121794976294,0.00777777796611,0.0905148088932,0.148054406047,0.0113435313106,0.386414736509
test_stg2/image_07780.jpg,0.606025516987,0.00974734127522,0.00967049971223,0.00777777796611,0.311982810497,0.0257499311119,0.00777777796611,0.0342966839671
test_stg2/image_11540.jpg,0.199577882886,0.10325922817,0.0115013914183,0.00777777796611,0.286584496498,0.0211708117276,0.0110729699954,0.365020334721
test_stg2/image_08298.jpg,0.329484194517,0.0438877865672,0.028148913756,0.00777777796611,0.0492065735161,0.0492874719203,0.0213387291878,0.473660886288
test_stg2/image_02193.jpg,0.248843416572,0.00777777796611,0.00777777796611,0.00777777796611,0.101522542536,0.0564610101283,0.0198903735727,0.570442020893
test_stg2/image_10219.jpg,0.0104236751795,0.00777777796611,0.00777777796611,0.00777777796611,0.775269627571,0.00878161285073,0.0124105960131,0.192174613476
test_stg2/image_01493.jpg,0.88622456789,0.0118449106812,0.00777777796611,0.00777777796611,0.0402418300509,0.00777777796611,0.0179017819464,0.0359573587775
test_stg2/image_07758.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_02155.jpg,0.00777777796611,0.0087197124958,0.00777777796611,0.00777777796611,0.321624696255,0.00777777796611,0.095448166132,0.566532313824
test_stg2/image_01343.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.697370588779,0.0125922905281,0.126919493079,0.155395060778
test_stg2/image_04561.jpg,0.147010490298,0.48658066988,0.0094954604283,0.00777777796611,0.0263008512557,0.0281083900481,0.00777777796611,0.291126847267
test_stg2/image_05574.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_02147.jpg,0.0138228479773,0.619492709637,0.00777777796611,0.00777777796611,0.00777777796611,0.0141300726682,0.022276610136,0.315661221743
test_stg2/image_06280.jpg,0.619365870953,0.00777777796611,0.00777777796611,0.00777777796611,0.0359252840281,0.124492250383,0.0193950161338,0.197724282742
test_stg2/image_04424.jpg,0.179533690214,0.0821711793542,0.00777777796611,0.00777777796611,0.366118937731,0.0259475447237,0.00777777796611,0.329582422972
test_stg2/image_10477.jpg,0.351951897144,0.00777777796611,0.00777777796611,0.00777777796611,0.07359739393,0.395018815994,0.0247283168137,0.148961216211
test_stg2/image_04904.jpg,0.108687013388,0.084553360939,0.0169641133398,0.00777777796611,0.00992550328374,0.0214715432376,0.0803588032722,0.673481047153
test_stg2/image_06425.jpg,0.533610463142,0.0433117970824,0.00777777796611,0.00777777796611,0.0534771941602,0.0644983872771,0.0349395535886,0.26447185874
test_stg2/image_02051.jpg,0.396484017372,0.0844762772322,0.0108672911301,0.00777777796611,0.0207716301084,0.0201089605689,0.176883250475,0.282713741064
test_stg2/image_09430.jpg,0.673521995544,0.00777777796611,0.00777777796611,0.00777777796611,0.135906755924,0.0658721104264,0.00777777796611,0.120189398527
test_stg2/image_09758.jpg,0.0488065555692,0.281606346369,0.0217298474163,0.00777777796611,0.0112497592345,0.0631614029408,0.0441356673837,0.52486205101
test_stg2/image_08039.jpg,0.209474980831,0.0367682352662,0.0531811639667,0.00901055056602,0.445031046867,0.0530996248126,0.0429181344807,0.150516331196
test_stg2/image_08750.jpg,0.165080264211,0.00777777796611,0.00777777796611,0.00777777796611,0.230004653335,0.0947171747684,0.00777777796611,0.504166841507
test_stg2/image_03363.jpg,0.66693508625,0.00777777796611,0.00777777796611,0.00777777796611,0.057461425662,0.143094941974,0.00777777796611,0.116644956172
test_stg2/image_03818.jpg,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611,0.00991991534829,0.00777777796611,0.00777777796611,0.0549678020179
test_stg2/image_03951.jpg,0.0259285736829,0.13605967164,0.00777777796611,0.00777777796611,0.0209653899074,0.0320937819779,0.0193400159478,0.762613773346
test_stg2/image_10257.jpg,0.201280191541,0.00777777796611,0.00777777796611,0.00777777796611,0.184658512473,0.545565903187,0.0116162626073,0.0476412884891
test_stg2/image_00761.jpg,0.0244235787541,0.00777777796611,0.00777777796611,0.00777777796611,0.315230131149,0.0243824459612,0.0162805914879,0.617122411728
test_stg2/image_00227.jpg,0.0125816119835,0.00777777796611,0.00777777796611,0.00777777796611,0.483035773039,0.0131034944206,0.291385769844,0.196533486247
test_stg2/image_10747.jpg,0.0477216877043,0.302961468697,0.0103983879089,0.00777777796611,0.0250120926648,0.0495608821511,0.033909112215,0.526347160339
test_stg2/image_02669.jpg,0.175490424037,0.0181296076626,0.00777777796611,0.00777777796611,0.367090135813,0.0290655046701,0.00777777796611,0.401496440172
test_stg2/image_11925.jpg,0.343542695045,0.114124424756,0.00777777796611,0.00777777796611,0.0476461984217,0.295786440372,0.0145308449864,0.172205850482
test_stg2/image_05219.jpg,0.133891701698,0.0522374548018,0.00777777796611,0.00777777796611,0.00777777796611,0.019780755043,0.173379525542,0.61126857996
test_stg2/image_00810.jpg,0.583887279034,0.0156596489251,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.38967987895
test_stg2/image_09624.jpg,0.612970530987,0.00777777796611,0.00777777796611,0.00777777796611,0.108155012131,0.00777777796611,0.0181271117181,0.250769376755
test_stg2/image_11745.jpg,0.0822339504957,0.0307996924967,0.00777777796611,0.00777777796611,0.175248369575,0.0822258591652,0.00777777796611,0.623951435089
test_stg2/image_09838.jpg,0.594868302345,0.0402895994484,0.00777777796611,0.00777777796611,0.051810208708,0.0370608642697,0.0283923354,0.237778499722
test_stg2/image_09863.jpg,0.286974012852,0.0135472528636,0.00777777796611,0.00777777796611,0.355947732925,0.0333074480295,0.0193831659853,0.286612659693
test_stg2/image_11907.jpg,0.00777777796611,0.00886493641883,0.00777777796611,0.00777777796611,0.300510197878,0.0112503943965,0.167409881949,0.508371949196
test_stg2/image_09420.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_02725.jpg,0.679859340191,0.00777777796611,0.00777777796611,0.00777777796611,0.170987799764,0.0747747048736,0.00777777796611,0.0577451623976
test_stg2/image_09169.jpg,0.180523350835,0.0129798678681,0.00777777796611,0.00777777796611,0.0671749860048,0.250511437654,0.0145833892748,0.467104375362
test_stg2/image_08640.jpg,0.00954581052065,0.0153466165066,0.00777777796611,0.00777777796611,0.572718083858,0.378593176603,0.0110548129305,0.00802893936634
test_stg2/image_01800.jpg,0.153848603368,0.0352198816836,0.00777777796611,0.00777777796611,0.00777777796611,0.0162659399211,0.241911515594,0.542782783508
test_stg2/image_06296.jpg,0.350573331118,0.0361505895853,0.0299697574228,0.00777777796611,0.417394548655,0.134223982692,0.00777777796611,0.0173214264214
test_stg2/image_08780.jpg,0.143102541566,0.220928102732,0.00777777796611,0.00777777796611,0.0291256643832,0.0527175664902,0.0284716933966,0.514487028122
test_stg2/image_02094.jpg,0.00933257304132,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00983041059226
test_stg2/image_05000.jpg,0.175979942083,0.237221062183,0.00777777796611,0.00777777796611,0.1825286448,0.0689735040069,0.00898536015302,0.318031698465
test_stg2/image_02731.jpg,0.638241589069,0.0203712750226,0.00777777796611,0.00777777796611,0.220114439726,0.0510221347213,0.00777777796611,0.0649373456836
test_stg2/image_03754.jpg,0.0290407408029,0.0135798221454,0.00777777796611,0.00777777796611,0.0231515243649,0.0252583641559,0.00777777796611,0.905160963535
test_stg2/image_01397.jpg,0.0278744939715,0.250874400139,0.00777777796611,0.00777777796611,0.0529968291521,0.106390334666,0.0240016318858,0.528317630291
test_stg2/image_02908.jpg,0.599492311478,0.00777777796611,0.109883651137,0.00777777796611,0.266945362091,0.0103043392301,0.00777777796611,0.00777777796611
test_stg2/image_03470.jpg,0.00777777796611,0.00778319546953,0.00777777796611,0.00777777796611,0.0329701378942,0.00777777796611,0.228674024343,0.722013294697
test_stg2/image_01901.jpg,0.543377161026,0.0975646674633,0.00777777796611,0.0118130743504,0.00777777796611,0.00777777796611,0.0462763570249,0.285232305527
test_stg2/image_08058.jpg,0.223256573081,0.0937665626407,0.00777777796611,0.00777777796611,0.447727501392,0.0112144732848,0.0326004885137,0.184779569507
test_stg2/image_10090.jpg,0.042196188122,0.0945766568184,0.0113052008674,0.00777777796611,0.67516708374,0.0168653093278,0.00777777796611,0.159101307392
test_stg2/image_05803.jpg,0.0690743923187,0.0246784128249,0.0108480295166,0.00777777796611,0.00777777796611,0.00896067265421,0.162811458111,0.719767928123
test_stg2/image_03448.jpg,0.462027788162,0.00777777796611,0.00777777796611,0.00777777796611,0.273621350527,0.136105686426,0.00777777796611,0.113355584443
test_stg2/image_09037.jpg,0.196439623833,0.0966387093067,0.0304258633405,0.00777777796611,0.530054211617,0.0621244013309,0.0149147640914,0.0653625950217
test_stg2/image_01737.jpg,0.0109865833074,0.00777777796611,0.00777777796611,0.00777777796611,0.600573480129,0.0317880026996,0.0314082689583,0.322253793478
test_stg2/image_11624.jpg,0.181111514568,0.181261137128,0.00777777796611,0.00777777796611,0.0576776638627,0.0949708744884,0.0198423024267,0.453163713217
test_stg2/image_02953.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_08402.jpg,0.369527161121,0.0499647222459,0.00900868326426,0.00777777796611,0.0604233704507,0.0236332695931,0.105631671846,0.376726567745
test_stg2/image_01399.jpg,0.25847479701,0.00777777796611,0.00777777796611,0.00777777796611,0.467545390129,0.0834127739072,0.00777777796611,0.175960317254
test_stg2/image_05885.jpg,0.840345084667,0.00777777796611,0.00777777796611,0.00777777796611,0.0624850615859,0.0580921694636,0.00777777796611,0.0298962872475
test_stg2/image_10621.jpg,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611,0.0218846127391,0.00777777796611,0.00777777796611,0.0177740864456
test_stg2/image_01863.jpg,0.118508920074,0.289259582758,0.0131602780893,0.00777777796611,0.0236039590091,0.0276241283864,0.0227535869926,0.49933925271
test_stg2/image_05262.jpg,0.310735315084,0.07246183604,0.00777777796611,0.00777777796611,0.00777777796611,0.0479305200279,0.145151019096,0.41277512908
test_stg2/image_04115.jpg,0.0459557846189,0.0141629967839,0.00777777796611,0.00777777796611,0.242694795132,0.0475382432342,0.010366066359,0.637630701065
test_stg2/image_00180.jpg,0.604358613491,0.0484297126532,0.00777777796611,0.00777777796611,0.0854506641626,0.0214801188558,0.0212037153542,0.208845406771
test_stg2/image_01841.jpg,0.0100075015798,0.0129302535206,0.00777777796611,0.00777777796611,0.602064549923,0.356578797102,0.00777777796611,0.00777777796611
test_stg2/image_11559.jpg,0.155541628599,0.0711247846484,0.00777777796611,0.00777777796611,0.00882845744491,0.01732051,0.070634290576,0.667376875877
test_stg2/image_04989.jpg,0.846130490303,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.0408006124198,0.00777777796611,0.0944427847862
test_stg2/image_06629.jpg,0.776948153973,0.00777777796611,0.00777777796611,0.00777777796611,0.180176690221,0.0209606010467,0.00777777796611,0.0153818232939
test_stg2/image_02584.jpg,0.459315210581,0.185265600681,0.00777777796611,0.00777777796611,0.023699471727,0.0182882044464,0.0111060189083,0.292012900114
test_stg2/image_03315.jpg,0.162505030632,0.010849266313,0.00777777796611,0.00777777796611,0.193627223372,0.076318398118,0.00777777796611,0.545601248741
test_stg2/image_05640.jpg,0.014112200588,0.00777777796611,0.00777777796611,0.00777777796611,0.338313907385,0.0207432918251,0.0153860980645,0.608650565147
test_stg2/image_11786.jpg,0.28935983777,0.00777777796611,0.00777777796611,0.00777777796611,0.590513527393,0.079757578671,0.00777777796611,0.0278272312135
test_stg2/image_11286.jpg,0.139080971479,0.00931850448251,0.0321303717792,0.00777777796611,0.675173819065,0.0342729836702,0.0138650666922,0.0927451774478
test_stg2/image_02882.jpg,0.613591730595,0.00777777796611,0.00777777796611,0.00777777796611,0.251960664988,0.0432181581855,0.00777777796611,0.0849335417151
test_stg2/image_04298.jpg,0.435656875372,0.141903325915,0.00777777796611,0.00777777796611,0.0181810948998,0.0731967315078,0.0675540268421,0.251291126013
test_stg2/image_03765.jpg,0.477605968714,0.00777777796611,0.00777777796611,0.00777777796611,0.277370095253,0.00851026084274,0.00777777796611,0.22746437788
test_stg2/image_03854.jpg,0.783789932728,0.0254805851728,0.00777777796611,0.00777777796611,0.0782826989889,0.0433754660189,0.00777777796611,0.0590810887516
test_stg2/image_10704.jpg,0.333396852016,0.0177447870374,0.0624785348773,0.00777777796611,0.54363155365,0.00777777796611,0.00777777796611,0.0338356010616
test_stg2/image_05989.jpg,0.0811430513859,0.34091335535,0.00777777796611,0.00777777796611,0.0350348651409,0.0322188362479,0.0121465502307,0.488434404135
test_stg2/image_11604.jpg,0.26324108243,0.205167874694,0.00777777796611,0.00777777796611,0.084538012743,0.0722877830267,0.0134205287322,0.353657186031
test_stg2/image_11979.jpg,0.89805662632,0.0320348627865,0.00777777796611,0.00777777796611,0.0325279533863,0.00777777796611,0.0106513295323,0.0156120909378
test_stg2/image_01205.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_07950.jpg,0.652841627598,0.00777777796611,0.00777777796611,0.00777777796611,0.248708471656,0.0289779994637,0.00777777796611,0.065517142415
test_stg2/image_07122.jpg,0.536371052265,0.100609257817,0.0109541425481,0.00777777796611,0.126858949661,0.0245280060917,0.0514517575502,0.142939820886
test_stg2/image_07554.jpg,0.0346928313375,0.00777777796611,0.00777777796611,0.00777777796611,0.241427898407,0.144845634699,0.00821200851351,0.562041580677
test_stg2/image_09860.jpg,0.022228974849,0.201573505998,0.0140524758026,0.00777777796611,0.0105581842363,0.0284079127014,0.0346856601536,0.685255050659
test_stg2/image_00448.jpg,0.140236362815,0.0942944809794,0.0175994765013,0.00777777796611,0.689063489437,0.0264401268214,0.00777777796611,0.0267072096467
test_stg2/image_03642.jpg,0.0125424042344,0.35557448864,0.00777777796611,0.00777777796611,0.0080139786005,0.0129981124774,0.0200386252254,0.58397591114
test_stg2/image_03869.jpg,0.0891357064247,0.169696554542,0.00777777796611,0.00777777796611,0.104337371886,0.125483646989,0.0147649440914,0.488727062941
test_stg2/image_09279.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.685929656029,0.0146617377177,0.0595796331763,0.230102017522
test_stg2/image_03990.jpg,0.663729667664,0.00777777796611,0.00777777796611,0.00777777796611,0.190660968423,0.00777777796611,0.00777777796611,0.13175418973
test_stg2/image_03830.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.268474131823,0.0328368581831,0.0559402257204,0.632985174656
test_stg2/image_04767.jpg,0.320880681276,0.0471917390823,0.00777777796611,0.00777777796611,0.00777777796611,0.0378599390388,0.23801754415,0.342920303345
test_stg2/image_11032.jpg,0.387071967125,0.0423461869359,0.00923540908843,0.00777777796611,0.101624518633,0.121598437428,0.0158010143787,0.317911565304
test_stg2/image_07231.jpg,0.442366063595,0.119089856744,0.0101721240208,0.00777777796611,0.0449735373259,0.0609473101795,0.00871985126287,0.308606922626
test_stg2/image_01275.jpg,0.0528921000659,0.0375083684921,0.00777777796611,0.00777777796611,0.855231583118,0.00777777796611,0.00777777796611,0.0426611490548
test_stg2/image_01639.jpg,0.428782314062,0.0355440452695,0.00777777796611,0.00777777796611,0.053507771343,0.152165591717,0.0134240621701,0.30853381753
test_stg2/image_01915.jpg,0.0544176734984,0.328257232904,0.00777777796611,0.00777777796611,0.0105297639966,0.0267630368471,0.0248425547034,0.545667588711
test_stg2/image_06697.jpg,0.0748797655106,0.00777777796611,0.00777777796611,0.00777777796611,0.882619559765,0.00777777796611,0.00777777796611,0.040579944849
test_stg2/image_07768.jpg,0.0420229919255,0.227869972587,0.0167423523962,0.00777777796611,0.0121918031946,0.052139211446,0.0254245456308,0.620400547981
test_stg2/image_01722.jpg,0.125559255481,0.00777777796611,0.00777777796611,0.00777777796611,0.39681532979,0.00777777796611,0.00777777796611,0.468779057264
test_stg2/image_09141.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.854377567768,0.00777777796611,0.00777777796611,0.133936315775
test_stg2/image_05254.jpg,0.0427781566978,0.0261325631291,0.0116084758192,0.00777777796611,0.855241417885,0.0285896901041,0.00777777796611,0.0307780709118
test_stg2/image_05800.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.107535481453,0.00796225667,0.0799267143011,0.796097397804
test_stg2/image_11805.jpg,0.164160057902,0.00777777796611,0.00777777796611,0.00777777796611,0.805755615234,0.00777777796611,0.00777777796611,0.0237799100578
test_stg2/image_06119.jpg,0.00777777796611,0.258259057999,0.00777777796611,0.00777777796611,0.0392073951662,0.00777777796611,0.537911713123,0.16157284379
test_stg2/image_00337.jpg,0.0316584557295,0.108821377158,0.0112785901874,0.00777777796611,0.41228801012,0.0133301308379,0.0176040027291,0.40152618289
test_stg2/image_04408.jpg,0.0616063065827,0.33852186799,0.0144847100601,0.00861277524382,0.0564920045435,0.0208655726165,0.0141832502559,0.485233485699
test_stg2/image_10989.jpg,0.0896393507719,0.0429084375501,0.00777777796611,0.00777777796611,0.224258556962,0.0445802807808,0.0183045584708,0.573010146618
test_stg2/image_07211.jpg,0.161015748978,0.125985205173,0.00777777796611,0.00777777796611,0.130969643593,0.02601291053,0.00777777796611,0.537330269814
test_stg2/image_11776.jpg,0.0155628640205,0.108336038888,0.00848788674921,0.00777777796611,0.00954741984606,0.0272734165192,0.0220539309084,0.807823896408
test_stg2/image_03207.jpg,0.74653249979,0.00777777796611,0.00777777796611,0.00777777796611,0.162542968988,0.00777777796611,0.00777777796611,0.0824785232544
test_stg2/image_05962.jpg,0.167142003775,0.148491024971,0.00777777796611,0.00777777796611,0.205110818148,0.03351579234,0.0253665726632,0.410496205091
test_stg2/image_10324.jpg,0.158515527844,0.167097881436,0.0127705130726,0.00783399492502,0.170234665275,0.0195760857314,0.0265537984669,0.437417536974
test_stg2/image_10095.jpg,0.626153111458,0.107873022556,0.00777777796611,0.00777777796611,0.0259843729436,0.101143814623,0.00830926932395,0.119101434946
test_stg2/image_05900.jpg,0.0834500417113,0.0662706419826,0.00777777796611,0.00777777796611,0.0596159994602,0.0782313197851,0.0144997416064,0.693484187126
test_stg2/image_08484.jpg,0.09598659724,0.0700525417924,0.00951704662293,0.00777777796611,0.0309584327042,0.0644343197346,0.0149127710611,0.711840093136
test_stg2/image_04186.jpg,0.00777777796611,0.00777777796611,0.0177774932235,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_11151.jpg,0.155680716038,0.00777777796611,0.0102030076087,0.00777777796611,0.804234623909,0.00777777796611,0.00777777796611,0.0275630857795
test_stg2/image_00286.jpg,0.0478986129165,0.00777777796611,0.00964851956815,0.00777777796611,0.262674599886,0.149529233575,0.0132784200832,0.510801851749
test_stg2/image_10635.jpg,0.35757291317,0.0461624823511,0.0255479048938,0.00777777796611,0.124128989875,0.0771100893617,0.037263315171,0.326684951782
test_stg2/image_02929.jpg,0.223911985755,0.0526353530586,0.00882029719651,0.00777777796611,0.0944344326854,0.287457317114,0.0334864221513,0.291866362095
test_stg2/image_07283.jpg,0.07991284132,0.143302604556,0.0332891605794,0.0078202933073,0.481555938721,0.035661496222,0.011167075485,0.207290530205
test_stg2/image_05415.jpg,0.267237305641,0.0420452095568,0.0123726436868,0.00777777796611,0.00777777796611,0.031149957329,0.0525296032429,0.583433032036
test_stg2/image_10208.jpg,0.433930724859,0.0573169849813,0.010087675415,0.00777777796611,0.0369895808399,0.0646313950419,0.0123274875805,0.381969362497
test_stg2/image_08576.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.410216271877,0.00807963591069,0.0741577595472,0.503089904785
test_stg2/image_06864.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.930000007153,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_00781.jpg,0.0933115631342,0.090816386044,0.0105454763398,0.00777777796611,0.218841925263,0.187522828579,0.0487488992512,0.34744811058
test_stg2/image_08836.jpg,0.0611401461065,0.383820444345,0.00777777796611,0.00777777796611,0.087304443121,0.0785315260291,0.00796061847359,0.370099693537
test_stg2/image_06041.jpg,0.0405823625624,0.247032001615,0.048875644803,0.00777777796611,0.00777777796611,0.0453906916082,0.0192498993129,0.588694512844
test_stg2/image_04984.jpg,0.00777777796611,0.00777777796611,0.00777777796611,0.00777777796611,0.564669251442,0.0238748416305,0.176622673869,0.22503849864
test_stg2/image_09276.jpg,0.765311598778,0.0127665651962,0.0242735315114,0.0492394044995,0.0690378770232,0.00777777796611,0.00777777796611,0.076529584825
test_stg2/image_01023.jpg,0.247002616525,0.015689201653,0.0223374199122,0.00777777796611,0.0873951092362,0.00777777796611,0.165311828256,0.453287154436
test_stg2/image_02532.jpg,0.187279224396,0.0150720654055,0.00777777796611,0.00777777796611,0.369575947523,0.0129551449791,0.0147296562791,0.39725703001
test_stg2/image_01232.jpg,0.0582894310355,0.0450481139123,0.00824210699648,0.00777777796611,0.253697961569,0.0454634279013,0.00825604330748,0.578819513321
test_stg2/image_03318.jpg,0.121245548129,0.00777777796611,0.00777777796611,0.00777777796611,0.188225507736,0.0106152426451,0.00932671781629,0.668026864529
test_stg2/image_03935.jpg,0.595465838909,0.10276003927,0.0140745500103,0.00777777796611,0.167324304581,0.00865565892309,0.00777777796611,0.111169598997
test_stg2/image_06186.jpg,0.0461534373462,0.0149819189683,0.00777777796611,0.00777777796611,0.920950055122,0.00777777796611,0.00777777796611,0.00777777796611
test_stg2/image_02956.jpg,0.0576294586062,0.0549634061754,0.00777777796611,0.00819113664329,0.122103773057,0.0433190874755,0.0659924671054,0.647010803223
test_stg2/image_10606.jpg,0.647583663464,0.065195210278,0.00777777796611,0.00777777796611,0.0898558571935,0.0639843344688,0.00777777796611,0.116759851575
